9383 27072
8297 2045 930
3272 1604 323
7438 268 93
8570 5637 645
2608 4934 514
6647 6194 395
28 3592 -225
3190 2271 950
2907 1412 249
2130 860 642
7129 6168 228
5920 7732 260
3298 7905 -996
475 2013 -892
6 5587 -492
2696 8089 764
4817 2308 -740
1085 7426 -292
8362 2797 879
1693 7363 -408
2488 8022 559
3214 2627 32
2114 8211 -181
942 6791 -297
5139 3569 438
6090 5781 771
7817 6227 -722
5894 6918 149
1 8684 -801
880 5619 597
7981 6404 -873
7072 3037 198
4648 358 -777
5889 257 54
3378 3594 -484
6878 6458 449
8275 479 -288
8697 5023 -831
8661 6608 -101
2698 3940 -278
7305 4922 -934
4072 6985 -117
4217 4856 885
5955 3288 -914
8292 1619 278
1605 2085 -995
9123 6409 -236
2652 414 -70
8451 5738 456
3295 172 88
2520 2573 304
259 4133 -418
2327 7063 640
1774 3956 793
7261 7490 429
1461 7115 122
9213 661 486
416 377 -26
1691 8608 -699
350 1256 915
5237 1964 204
7294 402 -881
9360 4289 883
3649 569 952
3992 161 128
263 7835 -142
8905 9108 -728
4967 3843 88
2173 5971 807
4754 6904 -182
6234 6480 -523
8798 4216 615
90 477 802
7473 4960 -331
4655 7543 -532
5655 6540 382
1021 1132 696
1396 5052 127
2833 4825 136
8789 1562 854
161 2843 763
7551 444 35
5092 7760 -352
8431 9139 356
6675 7393 279
1536 5571 111
7823 7916 -268
5191 1763 -795
5058 2041 -285
4174 8623 672
2850 5896 -147
3141 5987 -617
143 3867 -314
4833 1602 -677
2703 8645 193
9162 8355 630
9329 8967 184
5922 8776 -737
381 1778 276
3783 6102 743
2352 3337 954
4882 7526 376
4540 3739 -239
6063 1178 534
2612 6595 843
5643 5003 789
2845 4910 -311
8767 7349 -436
1975 629 128
2171 4686 -294
2665 7450 123
284 4818 704
5567 6168 892
8855 5609 29
5339 5024 32
7172 6434 -406
6156 9133 -538
9136 5802 291
7408 359 -16
8982 722 -125
6865 4089 241
1134 3015 571
405 6541 -545
1911 2184 -658
6234 3270 -258
3817 6163 98
915 7670 -963
8222 6838 25
2718 9170 -416
4577 4651 -462
2120 3655 -622
7696 7512 -326
6796 395 -772
1862 1730 16
6303 4084 -559
6074 7686 177
1482 7047 -957
8529 4480 366
4966 6400 -965
6529 1100 -34
9289 5148 124
4648 8591 471
4937 2389 608
6853 8509 -282
7793 2738 -529
4254 2320 -752
5436 1983 -966
8521 2357 378
1602 238 936
9267 5272 479
1291 383 45
9147 1065 288
7261 6438 885
6214 936 680
236 8857 -669
910 583 149
8514 975 40
2409 6358 -787
378 7395 868
755 8330 185
2329 1930 455
4238 6666 -756
6203 7701 137
351 7823 -135
7468 5965 -564
1408 2022 734
7992 1726 -68
7120 7246 -216
3943 5813 30
1551 4969 533
4708 3320 -578
5439 6311 -324
4276 1173 491
8473 5119 935
3818 5081 -859
7999 7148 -442
5374 5223 -508
8687 4154 197
5030 7630 -817
5005 3953 819
767 2739 -144
1709 8132 -679
4354 3612 -978
7 4136 -644
4808 2644 -250
1167 327 -35
5576 1071 103
41 1076 516
353 1369 342
7845 2887 211
4262 8319 967
9020 2825 12
3679 9333 -819
4078 2256 -954
563 9374 226
5525 8877 112
3680 778 -485
1136 9023 -728
1680 6332 -282
2751 5921 213
3670 5571 -809
5273 5399 -492
3539 1060 730
3017 8391 454
691 8270 589
9284 1619 308
2884 3176 379
688 2303 515
1020 1618 686
4252 3859 -385
2298 7607 -626
5283 4876 82
4240 6949 823
2178 3613 222
6356 802 -633
5519 1373 753
773 5085 770
6759 717 -911
7825 1003 634
1804 2646 743
5833 3249 -598
7905 6723 -116
8778 569 664
7150 1242 922
8750 5163 6
283 8706 -853
138 3448 -167
7722 3908 851
7452 5616 256
2110 2151 945
468 4382 202
7742 7649 -22
6160 5775 441
3522 5890 -371
8239 8944 -57
2180 1592 -541
4650 2414 -696
9369 1026 854
8065 7268 -995
4954 464 791
1069 5181 564
6292 7437 -380
8826 4076 -289
8177 9017 -500
4319 991 734
2011 6178 -305
2666 4039 972
8742 2161 843
2341 7383 464
3803 1173 477
7209 3984 -695
8505 3861 -949
2821 5861 -58
3278 1942 246
2833 820 -163
699 7668 -586
624 6252 949
2634 823 -862
3262 8997 572
132 5570 687
398 291 1000
579 3913 641
7019 8859 905
8121 8223 -174
8155 4258 669
1937 6978 83
9364 944 -381
1133 5758 986
843 5443 -856
8218 6316 224
3291 9309 -561
4959 2380 825
7871 6764 -802
1697 9360 598
6728 9323 530
624 9106 70
4226 9383 -250
5075 8977 197
9045 5974 49
4160 1299 -956
9271 6906 -835
3052 3928 565
440 3187 -246
1230 1051 -724
8470 2375 -388
1571 133 532
3773 4034 -540
3796 6233 -465
3967 2253 -291
831 8653 111
8124 4289 120
1695 8098 -579
2127 9245 498
1710 6720 -617
4780 7640 -453
5686 8582 -867
8458 7644 -194
2329 6012 525
7908 30 24
7134 8527 -498
7006 3964 890
5619 3277 184
5936 54 366
7288 4797 -410
8854 5220 74
9273 7281 -643
4522 6353 709
5555 7029 -699
5072 7520 -724
2148 8318 -869
508 5202 394
5997 769 -420
1146 757 149
6859 6425 -164
4353 1965 -289
3714 5388 -70
6687 7748 -628
2020 4480 -128
4887 8270 -93
9275 3943 -474
3660 7089 317
7195 9124 452
6037 7902 -913
5979 7122 -26
4312 9264 -388
7055 7909 -556
1276 85 -671
6588 6654 -43
8516 5133 -224
6184 7005 527
8177 1144 -517
2511 3557 51
2049 1543 -908
894 1081 732
3459 231 -153
9 7869 196
749 3939 634
4805 3658 410
8808 3163 -329
2280 2833 -670
1637 8469 344
635 6569 792
8002 4469 655
5010 559 -292
1232 5490 886
6693 4784 510
6059 5220 905
7793 7483 314
6145 6573 -167
8907 5191 549
3267 318 -13
3235 4077 450
4309 8107 892
8159 7047 893
9007 332 427
4995 4114 12
8414 3117 481
7317 3211 -528
247 7992 -654
86 2739 -852
7872 4806 -524
899 9313 -632
959 3518 895
6171 7182 23
1608 6203 898
8289 558 489
1701 4951 -751
5169 142 -856
5988 9189 900
2812 3154 342
4324 319 521
3401 4742 -865
3860 4433 -71
7750 7582 -447
6522 5202 -316
1048 5419 -465
6709 7370 486
826 397 -91
2954 715 264
5730 3427 -89
4694 3141 -834
2088 5305 815
4564 8298 531
8412 3534 -108
7402 5168 -947
5134 5218 -430
4810 3408 -756
3381 3121 -141
4112 5113 -497
9006 7562 666
3078 3874 476
4030 7439 -641
7785 6395 879
639 3331 -374
3868 6467 231
3340 8068 985
7700 2564 -720
1934 29 501
4047 661 127
847 5342 932
5142 3630 -996
8653 4365 -829
1869 9326 437
2983 2531 709
18 94 -976
104 5095 756
260 6783 -368
2780 5865 532
6341 8581 838
609 4910 328
4741 2425 892
8922 9173 540
4241 8605 -736
690 5554 24
50 4058 866
7302 4905 -67
4495 1688 -358
4114 1035 831
7773 3265 974
4651 487 332
6976 9045 852
5421 7673 499
6040 4270 -961
1467 7735 -671
1530 5445 177
2714 4919 109
7655 5013 210
1465 7649 -777
5161 4463 -426
6049 2376 857
6638 8501 961
6983 1429 617
8206 1642 166
3453 273 880
5171 6300 652
7364 2349 -449
9218 5498 639
6252 2025 151
2935 303 -567
918 3597 80
7402 2929 706
6781 6187 995
4505 1030 -653
2888 7246 -114
5103 6573 877
6476 6084 639
2063 1396 -869
5317 3701 -116
1963 8710 474
3329 9332 599
3803 8442 257
629 7957 652
5318 2479 640
6292 2197 850
1518 5130 733
4110 8095 -726
6252 3498 305
1069 7529 -69
5484 7988 738
5258 8897 357
5438 6175 749
1110 404 827
3208 2937 202
3269 5622 236
422 457 794
4749 529 27
3609 7279 -122
3186 7169 817
6166 816 895
6177 1198 -283
4229 8895 -591
2495 232 817
2928 4950 -413
8921 4567 -646
2189 2716 -870
5492 4269 181
963 308 -730
5255 1357 981
2309 6943 689
4530 3413 -254
3876 9115 54
308 7726 -388
4922 1244 -701
2851 4609 -738
8276 4911 -338
8486 3279 224
5720 3537 667
8006 6496 425
3525 4196 -724
798 4833 49
1203 2005 -318
8659 3491 -667
5722 3882 197
1620 963 140
3797 7761 -294
6723 9305 -948
8057 6019 870
5002 2776 888
5478 6562 795
8525 3406 -813
5772 1125 -318
937 4496 500
8608 7559 195
4044 7478 416
8004 3094 608
759 1998 -938
8314 3622 -795
1129 6893 -765
3307 5212 840
1217 3017 866
5395 4950 553
6454 3802 939
8810 178 -271
6301 141 -504
1238 6444 -507
8544 4135 434
9121 6148 -200
4218 8817 14
5163 2257 97
1557 3837 530
4899 637 -159
6713 289 -847
3825 1597 -862
5267 6415 627
4096 118 369
3321 5646 -749
344 6092 -336
5503 8972 -226
5862 4368 239
7881 9358 -130
2350 8399 -78
3600 1217 204
6452 1875 -166
7070 6516 70
6607 4288 -246
2862 7624 593
8777 1705 580
4537 2719 624
1145 4731 -951
3145 7061 944
1841 4813 -508
2113 3615 808
4482 39 97
5272 7171 -47
5242 4995 -155
9036 2144 -474
8784 4509 -814
9280 5813 -569
2244 3442 -283
4400 5619 605
1989 1721 648
5910 7973 804
7658 7256 -470
8862 2290 -384
1146 3249 -874
2576 5438 516
7930 5011 873
8934 8980 -680
8307 8288 54
257 4235 -677
7001 2942 469
7704 8451 -505
4293 3334 -925
5364 154 92
1880 7582 -846
3157 4619 781
6373 143 775
2104 8608 462
8407 2172 88
3820 2250 -38
4661 5290 347
8665 4912 -642
6346 739 494
7875 3642 155
930 9062 -527
2431 974 -353
6601 548 -411
4689 200 -700
729 5109 275
8601 8035 -99
7181 2322 875
5186 6325 261
6984 2524 592
2229 2176 190
2857 2099 -158
5252 8801 -444
8440 7346 278
7188 1951 -678
7177 190 458
2642 4554 974
5163 6591 999
1706 1202 445
8297 6527 879
2497 3486 -542
4358 1153 119
1022 6737 -58
5933 7857 -958
7638 5866 762
1078 2226 -529
7233 5271 495
8007 426 721
6574 3215 673
1972 3760 -256
6517 1242 105
8110 4925 370
1886 3465 761
8915 783 -545
3052 8248 323
1056 6302 -80
8639 1026 -178
4508 2214 -446
1012 1214 -314
2914 665 379
3710 1542 343
1621 3424 -323
3330 390 -697
7584 777 409
621 4646 864
8399 3209 -924
2016 6362 264
554 6573 -323
9237 7089 -593
2677 840 -673
9227 4257 -513
6135 446 586
5498 5774 -365
9211 5581 -433
6706 1736 977
9250 8534 364
4367 8151 963
9243 696 922
6470 7912 997
5461 2589 -901
4085 5352 169
2210 1936 -413
5709 7569 504
4044 2585 -129
3165 2815 -480
7261 9153 -638
6455 4264 432
7455 6158 -433
8907 5893 -572
6498 2200 -872
2590 2884 497
5958 5206 400
764 5238 -174
7010 3521 -521
3448 2451 -619
5727 2296 246
7264 1313 72
5413 5744 355
6032 785 -997
3677 1009 599
5285 3946 29
554 7151 563
2246 8048 435
5271 6111 994
801 9008 -427
1300 2213 893
6529 8769 733
7935 498 -712
1975 282 -23
2243 1577 801
4621 4211 198
3764 21 -423
5668 5638 -52
5461 6256 -291
8720 4622 55
6392 6120 -812
6955 7543 -638
3925 7364 -545
6288 8695 346
6951 8517 496
5279 5160 536
2675 3621 -189
6664 3169 -75
5475 278 -134
832 3104 787
1307 4591 -460
4204 953 -831
7370 7492 -143
5523 5036 -613
6711 8787 -603
1242 6829 -276
2153 1517 140
2406 3324 -639
3476 2584 593
60 2258 -612
188 2202 621
6761 1732 -592
2854 7033 -97
705 7537 70
1935 5161 -178
7576 4543 -937
6657 617 -735
7871 5661 -318
2001 3635 -777
7296 4373 126
3211 3458 324
2463 5582 -135
7631 2943 -516
8814 4903 471
4660 8878 194
1191 3193 -223
254 4544 -856
7217 7965 -944
5206 9283 -725
6604 3708 -521
2750 6034 -526
5154 1619 -200
4215 2672 -661
8812 4742 -585
5355 683 532
5804 3823 -1000
2301 6519 -701
9254 8364 640
9059 150 793
8869 960 -814
7906 2271 917
1925 5522 -872
330 6204 829
9365 4584 -820
6992 5666 -308
2988 7248 -61
4964 4107 -254
7443 264 -424
7103 9019 -945
2608 4763 955
351 3574 -603
3000 852 -510
6022 2697 822
8542 203 580
2744 3291 -510
1665 4350 511
6759 2261 382
4447 2285 -44
780 3250 -215
8223 4747 -562
8428 2135 -164
5177 205 -446
786 399 484
2751 4593 -384
7452 6669 -741
2954 8437 -275
5480 7568 -282
8755 2920 -68
4657 359 -968
8794 7545 581
2720 8604 563
3707 3421 366
6688 802 -291
2943 1880 530
7721 5742 358
9247 1511 -82
8611 3985 594
4258 1840 -39
3892 5349 600
2580 5565 -585
6187 7079 329
7009 2593 848
3790 4094 -161
7465 6168 -72
8013 2564 88
7421 2569 -924
2175 5598 -206
1627 8123 -554
2590 5978 54
3726 4083 -391
7103 7987 -903
7839 8986 -291
5355 9005 43
3242 4712 9
5105 4809 -50
6486 6489 905
7827 816 674
8530 927 480
4724 4354 491
2043 4054 141
6692 6611 978
5164 3427 377
4454 2502 211
8221 1320 -963
1277 1805 781
7776 2734 586
9 218 317
9170 2041 761
9125 6685 251
4260 6434 98
8250 4957 -705
9134 3133 -623
3568 5807 335
7951 4401 -979
891 378 766
911 3185 944
7428 6527 718
8023 7147 236
4370 4138 -625
1722 5247 113
414 3312 -117
7101 4297 -598
1936 6119 -49
2706 1579 762
5007 1255 887
176 5925 545
7458 8169 -319
5805 6579 465
4175 3621 -466
3545 8733 -551
1383 538 -259
4010 8101 924
990 5556 -562
579 8613 671
6276 6556 92
1473 2431 22
3829 5327 -2
5491 5535 -910
465 4701 -754
4770 5613 -1000
8217 5540 951
5255 1237 -245
9328 6606 755
8401 4520 285
1168 3120 538
5907 1769 932
5499 3407 -908
3738 4730 -60
2272 2172 485
3060 218 -812
8336 1285 729
2639 5434 -107
8639 5596 580
5060 4615 -61
7748 1400 -218
4399 1891 830
2173 8999 558
254 3069 -800
4118 4620 -224
568 5986 -39
896 6884 -330
2711 7098 724
2436 2263 101
945 5763 386
7051 6638 -852
8475 208 -845
6871 6863 600
8948 7143 818
914 8127 -253
7329 5609 663
8422 6869 -740
4443 392 887
5004 2537 -994
3328 2380 -549
7080 2262 -765
7202 7345 906
7917 1396 -592
4970 2924 519
7475 6825 777
1368 8518 -6
8554 2071 196
5460 8877 40
9031 3459 526
7881 3774 -836
5785 5524 -841
456 8651 -974
2526 1798 -884
8060 2099 1000
8210 8820 612
2343 6374 6
1319 4141 -183
7920 4291 -8
58 4869 -878
833 4687 -608
3618 7608 -15
4050 5060 537
5740 9060 676
5945 642 -126
8585 8475 -341
3909 1738 234
829 540 -100
5765 1695 -652
7790 4751 365
7587 4495 178
4684 3746 -611
9286 1516 11
7194 617 -545
7920 8788 14
6202 1013 -466
5288 4596 -877
393 7993 142
7816 8217 -188
1608 3239 524
6310 1965 455
4791 1593 766
7114 971 -1000
3600 6300 504
5060 9153 955
2958 4504 -865
5451 4178 702
2951 5358 825
5699 6041 171
6214 2544 -118
5949 1493 290
803 6102 838
654 1671 -530
3701 2932 876
9378 288 208
6744 3550 137
7886 572 -806
8052 1568 352
658 3992 126
7284 3996 -686
4410 2216 -904
5793 5814 -829
1681 63 135
8762 4070 996
7078 2419 -58
5759 2792 957
5297 8270 443
5874 1619 -313
7613 1967 -183
2704 8931 260
4210 4663 594
8590 291 -289
976 4157 -695
6099 7171 328
3518 5870 -994
3120 9133 71
4839 9121 -381
1998 4998 -173
5544 4672 392
1186 7529 901
9116 8926 -359
3126 2821 -4
6796 3483 808
6552 7711 -698
4318 4131 -285
4316 2874 -31
2913 4935 -32
5032 8817 -391
6756 3142 946
8055 2581 659
5343 5463 -982
7231 3353 -270
4855 1477 -576
120 1378 831
792 5843 159
775 1802 83
2229 9103 984
6665 8672 -812
1286 5307 862
2536 5630 284
88 77 755
1551 6309 -348
3332 9242 63
1475 1784 -516
3235 8443 -990
5077 4489 -452
2426 7812 -918
476 9350 -577
4100 3196 -253
8139 5092 167
988 1319 -899
3925 5909 916
7497 4129 781
3587 7951 -725
9016 3188 821
3461 8450 141
8167 5855 -175
2961 2081 200
3699 1248 271
5416 7421 -400
2678 1548 771
6936 3957 489
2743 411 -94
866 9095 -871
369 4637 -147
9298 3540 -723
9170 1592 -886
1740 6040 965
7432 3729 -115
7527 6304 -116
6006 867 -828
3904 4336 -70
7095 4997 329
8613 7463 -475
3768 3652 -404
4137 4921 407
3029 4908 944
5634 9318 117
3431 8583 569
1466 7523 586
3704 9109 241
2315 549 218
2 2895 -85
3606 2172 383
5578 8132 726
5830 7906 -663
961 5118 843
3830 7542 -64
835 6318 866
476 6012 -932
4351 2975 -765
3399 1282 -648
3133 1868 -357
2412 1897 -982
7705 8605 232
6462 4422 722
964 4069 -280
6207 9017 155
789 2425 701
407 5909 252
5480 5851 296
7814 4007 976
7576 8703 804
8748 9079 -798
1168 1345 330
2761 4241 257
5594 4473 263
1904 8634 866
1756 1662 -992
8576 575 -288
1284 7070 228
7337 1793 -166
9330 2318 -34
7700 3088 731
5886 6280 -62
4840 3040 -730
8500 5619 444
1016 5573 -245
2029 4575 532
7538 9061 -124
8486 814 -951
4825 4265 376
2011 635 817
2637 444 -116
4754 8683 113
2014 2141 178
521 9201 715
6259 3011 415
8855 3210 -877
4752 9128 739
346 8032 -97
3835 7092 -382
8369 4311 -509
3672 8138 818
8892 7752 877
6994 736 769
430 7233 -452
972 7403 -422
7472 2237 181
4921 8149 -579
6432 1861 671
3542 203 -218
4522 4617 565
9265 9274 504
5849 3499 411
7961 3754 418
7736 8326 -60
3898 2923 -93
8847 7364 587
6651 5943 -499
5781 5376 -141
4470 5814 353
1722 9192 114
3177 7199 61
3376 3107 -942
5232 8636 223
5102 8092 -32
7241 1159 -521
8303 4866 -900
7642 6581 -978
2073 9317 611
8553 5809 95
7886 8589 -382
5544 5106 -773
7800 8470 844
7295 473 -572
9135 884 669
2371 5615 -961
9113 4816 -847
2804 2757 -166
3192 1234 -668
2343 6394 -422
1598 6444 -530
4989 1279 677
4890 9182 -241
7441 6125 -84
2815 5876 660
8837 1682 437
3058 5210 -328
7828 7612 670
7241 8605 -440
7303 3722 -140
7075 3471 269
6437 3434 445
8728 7323 -896
3377 4921 215
1757 182 632
2306 7440 713
3708 7048 315
1938 2910 -336
7709 4945 986
1672 770 45
2124 1145 65
931 7296 -316
993 4858 -402
372 2174 913
3823 1327 -60
5040 5514 319
4605 503 134
1577 6010 -832
3910 1120 -319
8567 6543 -501
7312 5052 -316
179 2316 -209
5790 3816 520
8850 4177 497
3656 8732 -48
1653 85 -72
6794 9029 279
177 5448 626
5735 7027 -794
4102 8562 -194
7800 6950 -958
5651 2504 -621
5491 2354 613
2061 3518 -455
9352 8127 -785
88 6773 128
6358 1427 -259
1271 3009 775
2671 1219 486
3939 6257 625
592 8291 -663
9287 8728 316
9038 2934 -342
8825 394 -74
1706 2888 -458
5821 3856 -205
3035 959 -523
1648 1319 -415
1216 8693 -739
568 8580 -557
7191 6322 -615
8313 9263 -774
7906 6626 -137
2321 5483 -14
47 1282 -141
9236 6082 410
9350 5032 -967
8944 7998 389
7435 3888 290
6718 7278 335
6660 8032 173
5936 904 -326
2963 7398 -711
1198 1311 743
3353 2008 666
8578 1194 303
1765 7679 564
2182 7171 958
6909 6923 407
2199 307 703
5069 2546 -170
1071 1077 940
5129 4293 -769
4297 4954 944
3551 7551 -306
7924 6379 898
2434 4139 263
111 1245 70
9091 7681 -652
2589 5925 -613
3078 2078 -300
7142 6568 -8
2284 998 -1000
6839 4817 -748
6396 3089 -315
9188 544 62
588 4011 365
1308 2769 -850
8925 2773 503
8702 3144 73
22 7532 -332
6788 6575 370
245 4860 161
4197 5398 5
3539 3870 994
5461 267 320
4348 887 -669
6744 3540 -155
4794 6083 -279
8127 7203 891
2853 6042 356
2164 5148 -660
1169 2438 846
3828 763 -130
1130 3231 703
5763 3729 -15
7659 3005 998
5489 3675 -203
3134 5195 550
222 6562 -666
4146 1809 -519
3558 3739 979
3146 1833 13
5576 8241 -139
998 1189 -233
4718 1722 619
4940 5001 807
9067 8385 719
9324 5565 -661
6190 7285 -145
6802 3506 -404
3393 7348 225
4567 2174 -328
3185 8389 410
4752 3060 -898
7900 6610 17
1893 3049 -11
7599 7105 -368
1399 3463 808
7980 769 -333
7529 2774 -634
7324 8045 -249
7192 4806 -5
7717 715 -937
171 1364 147
5457 8729 -521
4007 8077 189
699 5089 -656
3000 9085 537
723 1878 834
794 2287 899
6905 629 -489
1242 5499 566
1001 522 -538
7740 2116 612
6745 3132 19
1155 1075 -806
2871 7923 -419
4027 6733 -844
2642 6512 268
6373 2920 -722
9171 3028 -863
7005 4493 -959
3851 4465 674
777 6333 596
3219 2970 208
2724 955 -401
4944 6553 -688
5535 3048 955
7234 2986 822
5822 8946 -837
4519 5038 329
8048 6191 -426
6912 8115 607
9096 7144 804
7132 8830 -869
1875 2807 -652
6747 8139 7
6349 7734 -949
1212 6163 197
4801 6429 71
3807 4182 683
75 2042 -94
2820 1092 170
7789 2266 631
5264 3993 408
2344 155 1000
5562 7129 128
9213 910 -838
7126 3043 -714
9096 5804 -653
4263 3147 -264
309 2434 -800
2504 4725 -845
4765 6812 -625
7508 3651 -846
5280 8383 -931
2645 7141 646
8290 9157 776
9200 810 227
2126 532 828
6641 5401 93
5601 1343 -333
5272 1599 -32
7357 1421 -133
3815 5266 -73
2253 1025 -132
1064 6110 619
3406 6039 -313
4909 4201 852
8620 2629 251
9205 6031 562
7831 4899 -285
2466 6006 890
1702 4706 -78
9196 8031 638
1008 815 869
6102 1453 -665
6089 3846 -660
1087 3555 -930
3737 7267 733
8250 2269 283
767 8351 958
7130 8920 -18
8399 9339 92
8330 6290 -539
1649 609 -64
6326 8587 213
8262 7908 751
2975 1704 -36
4090 3964 -680
1149 8680 598
5490 7165 736
3782 7243 165
6085 2008 -428
9165 3444 -324
7977 6547 -517
7284 8634 -497
8530 6956 209
2340 3303 -498
9287 9062 -619
436 6134 -457
8931 7479 561
1631 8172 -63
2522 8408 -285
4751 4873 -408
2510 428 -915
8123 7276 -621
3725 1207 41
61 7129 -855
9096 8670 -404
9082 7485 366
9380 6714 -305
938 3033 48
6604 3787 -706
1543 3648 235
3148 1863 550
4624 5756 522
1179 2551 -354
2480 1826 -796
9057 8037 -553
8538 6401 645
3952 8659 309
2081 8559 494
4585 9382 541
1339 2935 385
8869 8895 -378
1286 3201 412
9037 7144 509
2187 8252 -995
4403 58 406
366 5257 -272
6999 1766 -357
1487 77 465
4380 6718 842
3615 2971 511
7225 5594 676
5364 7896 -344
1999 5290 -209
7703 1061 698
7356 5227 -499
3452 990 -22
8467 2157 -940
549 148 -47
403 5069 452
7741 701 303
6513 1598 668
8398 3519 -387
2422 2470 -668
2608 504 -474
369 8278 -740
2472 1045 739
8510 4572 -9
5562 1253 -278
7117 9016 -594
5331 6653 319
2118 6924 135
6090 7128 -504
8747 3840 292
1974 7822 -980
7797 9190 -656
1458 3250 58
2763 2257 469
4510 7479 -8
6945 4652 -555
4696 7831 -658
4944 4396 -644
6669 4241 -753
4167 7050 -888
2794 2951 -315
4456 2435 -740
6001 715 -255
1223 4895 -640
1453 7819 -947
7127 2900 333
7505 2633 477
502 861 -564
3666 8741 -518
3106 840 -917
5529 5072 -534
4977 8106 886
3195 7297 -358
8177 4098 -84
6777 4719 -874
2423 1408 363
6528 749 -673
5209 2782 -650
4541 9001 -131
4278 5616 -851
3286 883 264
2972 2497 587
5475 3322 -880
1118 4766 -29
4873 8989 199
2097 5470 267
5153 6355 -274
6809 2550 -351
3798 7568 -24
5189 8024 -744
1137 2846 480
1156 3130 -595
6632 6015 274
3348 4267 328
4360 2247 -147
6798 8059 -150
5181 6775 165
6607 9325 -876
2997 3935 -561
401 4740 497
8941 5416 847
7783 4253 984
4369 1278 -965
9006 425 697
4313 7134 781
1801 3135 -547
6793 5977 -92
4227 7864 884
5688 6330 947
9357 8583 -298
4828 5162 -669
3505 8288 7
8618 586 -373
9334 4304 38
3807 6805 995
3459 6043 -593
8383 1191 -685
4034 5206 876
593 8948 -637
2519 6194 -866
393 4179 -943
3901 2545 27
9109 1729 728
872 6644 -6
3754 3819 -805
7062 5965 215
9081 4994 -146
186 3492 -476
4787 7944 -517
6141 1316 780
3294 121 557
2047 2071 628
7794 8610 -479
503 955 -227
3066 5354 -740
8677 1008 682
4896 2046 -947
2457 109 592
8547 5173 247
4815 6464 399
3793 1364 62
178 4821 -791
5590 5252 677
9032 1174 -38
3490 3464 -767
1842 6511 -21
6655 3428 -720
8400 4056 -158
1885 1181 -827
5767 1996 279
5416 5543 -576
7829 7470 869
3944 2734 -890
77 6942 -387
2933 8229 714
8326 4586 808
6041 1772 863
1408 5568 816
1732 5292 -924
