17
1000 878
788 67 -987
409 521 659
748 174 288
15 708 379
447 261 -401
520 158 -486
734 733 896
741 657 320
721 661 542
564 421 440
674 151 311
292 457 -198
431 571 -339
67 500 -18
360 747 810
526 543 91
187 416 386
513 442 -908
785 486 -48
101 847 -844
530 854 -515
527 97 -858
623 75 -458
831 765 145
192 658 -556
483 75 751
550 745 539
395 300 -44
618 369 515
80 674 -438
114 643 445
823 830 -950
623 354 -672
543 609 -872
742 855 -338
212 549 48
324 754 388
66 643 573
799 94 674
297 295 -116
377 625 -473
575 867 881
429 411 -495
483 7 -324
692 105 -820
364 821 279
243 300 162
235 718 485
375 642 559
531 201 -332
342 14 -571
558 226 -675
73 71 376
771 484 406
462 565 -273
484 868 831
364 762 -848
728 565 216
720 719 -523
46 247 -308
17 244 -722
210 136 347
347 81 -942
191 621 113
381 766 -124
160 660 -103
852 132 911
214 531 -98
89 678 -399
705 377 -355
495 349 -90
252 489 620
412 728 -724
209 354 -324
518 842 532
724 165 41
867 448 126
760 806 -839
135 235 524
797 620 264
827 675 -248
477 452 537
184 107 76
592 152 866
516 414 -547
169 290 759
611 614 611
34 684 352
69 633 -681
7 557 433
508 304 -461
192 534 -579
674 113 -15
253 592 784
240 264 818
89 2 924
607 594 -427
812 359 432
347 807 -971
74 585 -303
128 515 492
671 308 573
674 655 948
845 447 340
817 859 -241
209 630 507
656 415 -873
12 714 899
727 704 40
433 183 -615
618 742 461
464 577 478
330 373 614
331 662 -894
422 517 -227
136 175 351
194 311 -463
487 648 -230
138 517 -41
269 838 -412
271 260 524
428 324 438
583 170 464
716 177 -84
461 183 -802
826 447 936
286 616 -313
613 379 -642
714 425 786
212 567 -349
63 636 -418
96 662 -359
475 190 -356
590 457 40
76 197 843
92 354 459
768 308 -977
791 137 -344
160 304 174
835 507 921
715 1 802
2 257 -990
231 43 918
320 106 -176
200 598 -472
396 276 -491
419 379 -485
332 788 -825
188 484 865
650 607 705
586 770 -743
144 402 271
570 482 -37
753 588 789
472 124 -818
328 788 973
552 863 806
528 193 -43
415 140 -996
276 617 219
403 547 577
58 30 896
334 692 932
159 224 -348
535 815 -320
851 626 486
765 136 909
192 632 -147
856 473 742
245 342 -717
534 526 665
116 809 420
312 578 702
756 685 478
753 486 113
812 956
384 579 130
62 698 315
497 187 972
735 667 0
3 243 -681
551 53 -141
151 62 720
418 122 131
289 573 107
427 304 107
257 374 611
153 337 231
799 417 673
765 427 -509
543 547 130
143 49 -234
46 550 -97
188 200 -948
600 249 -770
260 194 -383
442 449 -188
45 764 462
450 599 955
462 234 534
142 536 -463
446 606 806
747 32 -278
696 116 -938
587 696 988
210 702 -898
731 26 -259
486 745 847
740 165 -636
429 271 -910
294 159 925
653 601 904
662 749 -963
233 727 -623
172 512 -165
681 639 254
74 283 400
292 260 -141
383 183 -750
354 619 -914
185 317 860
47 276 360
651 633 720
380 137 -350
480 432 -99
115 229 -145
407 725 -499
614 805 598
489 56 -804
343 237 -250
129 623 -239
225 787 407
416 597 435
172 594 -893
491 104 -468
213 190 843
340 786 -454
428 230 260
715 654 -542
383 455 -852
290 591 -487
176 641 557
233 580 469
105 783 -831
648 492 74
325 350 -116
734 462 606
758 292 -785
187 201 -344
504 45 -190
744 284 -210
609 628 -634
473 196 -472
727 48 -728
677 589 -813
639 409 283
375 75 -222
517 253 -713
304 228 78
350 645 -838
30 27 786
262 69 -187
43 248 553
516 2 891
725 80 828
178 273 -370
503 115 649
691 140 629
593 747 767
212 626 4
300 267 292
52 561 -35
132 797 -664
41 237 856
718 44 894
234 391 -975
163 87 -355
281 4 182
466 103 531
22 736 -565
541 98 -842
169 288 -523
268 506 27
50 539 913
623 435 921
474 698 376
41 422 686
339 518 -850
162 677 -879
338 242 829
61 713 -920
466 778 -41
702 657 -583
674 791 362
54 175 129
525 726 865
570 487 675
427 795 -882
591 254 -989
582 377 -33
751 458 985
173 311 -309
354 230 -106
163 597 365
24 509 -413
793 26 -690
708 622 674
529 715 -35
161 208 -806
434 460 724
657 420 141
172 508 85
613 339 325
33 85 476
425 135 -215
729 217 858
257 247 739
768 13 -33
489 500 -524
332 484 -256
214 640 485
553 273 381
106 123 422
245 170 906
116 785 759
136 705 -531
781 676 -323
771 421 -115
520 313 -36
681 774 920
786 614 481
137 758 914
306 723 606
464 461 253
760 515 2
283 689 -935
436 703 -122
812 588 412
371 420 -135
7 678 482
70 615 -625
645 543 -934
598 676 436
709 121 -516
447 482 -280
657 659 964
102 279 502
704 159 608
529 118 -329
748 292 901
490 309 -747
34 160 387
693 123 986
756 617 148
52 334 -561
246 204 -345
302 2 -881
222 573 -424
476 676 -373
633 416 -639
430 668 -980
294 314 -119
207 239 -947
799 399 988
83 658 859
541 779 899
812 219 579
711 324 -529
182 21 -403
234 605 -21
403 240 -483
295 305 370
750 420 -523
438 504 -17
206 734 383
180 235 511
336 377 -366
676 294 -889
517 10 -8
694 574 -889
467 620 -133
769 21 225
606 550 640
26 596 496
325 216 424
78 747 584
660 267 -582
200 656 500
615 623 -170
715 605 797
692 518 500
537 470 215
408 72 797
725 257 -972
177 274 128
343 25 -162
655 515 673
308 84 -214
516 381 218
748 195 574
684 801 617
727 490 -651
725 282 -682
757 255 -714
224 740 127
280 110 -428
180 412 -702
595 297 11
467 495 252
696 221 -857
574 26 298
740 379 -292
240 96 -103
694 293 -553
377 469 -91
807 636 807
161 585 578
98 465 150
210 563 698
785 145 484
414 187 -173
558 477 -372
776 577 345
474 268 713
646 540 -647
141 696 -6
791 373 -284
467 265 961
774 507 944
494 93 970
692 443 367
656 32 -651
691 148 781
309 599 -705
129 237 258
382 388 288
295 366 -2
207 72 623
497 233 107
693 515 -427
523 105 66
809 717 -632
336 411 -976
174 638 265
213 14 -890
362 242 -417
340 752 818
727 412 200
741 718 -787
246 732 -28
318 805 876
135 15 -786
487 196 100
485 693 284
748 545 -119
235 226 812
734 809 -577
286 328 -571
113 437 286
564 774 465
551 708 -692
317 447 -188
650 735 73
723 393 -615
293 318 -569
183 400 -680
77 473 265
477 484 694
531 650 603
359 700 385
264 592 -496
223 513 177
183 796 -713
113 229 931
291 543 280
750 477 79
379 808 945
5 468 810
429 591 -775
347 594 -973
311 488 324
53 774 -417
294 449 -844
654 116 -304
116 165 -776
526 310 -299
327 795 664
253 610 -217
309 545 -389
543 384 848
256 431 -488
36 152 -204
36 197 -428
141 463 29
142 254 673
479 100 442
751 95 -513
478 733 -59
733 801 692
434 9 360
808 13 -248
124 509 988
182 44 -769
500 17 -731
215 34 -566
669 267 209
551 402 462
521 203 473
105 562 860
200 693 -969
179 335 -57
728 727 -521
294 240 -422
771 338 452
658 765 -481
658 610 367
362 196 -166
212 359 672
81 18 -360
672 120 680
666 40 -8
715 654 -153
184 285 -232
351 445 860
157 726 502
633 572 -830
668 765 689
764 589 518
796 495 -32
789 513 575
201 505 -231
503 810 209
673 461 -869
142 383 276
632 542 -674
493 214 -718
488 739 668
400 55 -783
427 79 -733
725 421 -578
79 791 -641
502 409 -146
564 245 259
163 332 -412
29 376 -878
343 306 362
638 370 399
286 265 989
113 74 462
163 121 11
678 350 345
76 309 512
717 2 455
792 153 -772
180 400 -792
195 805 1
671 315 -435
192 724 -25
771 457 420
121 750 362
252 465 -408
229 367 -982
533 327 381
744 596 -636
89 767 -370
481 707 -53
421 5 -377
785 614 -15
298 765 -658
424 541 -130
8 457 -697
206 45 -533
745 478 -459
386 570 -160
725 128 27
692 722 741
44 371 -279
557 64 -672
10 116 909
197 505 366
150 156 79
551 29 -338
2 378 219
137 748 -710
65 88 82
195 616 605
636 61 -893
621 84 -859
293 534 202
178 98 -583
636 709 785
629 756 518
126 321 771
629 59 481
592 333 229
89 369 -711
16 440 434
1 475 -277
745 312 -1000
405 729 979
431 556 -197
164 759 -472
125 623 -642
543 170 -26
48 666 391
668 643 755
582 244 -145
236 174 200
673 58 471
698 416 411
317 753 968
126 334 -265
805 652 -656
587 751 657
536 653 313
166 353 584
478 729 612
365 492 -41
178 606 940
106 265 -737
272 357 801
209 396 431
566 809 -763
700 249 -553
654 439 5
48 712 359
628 694 78
544 199 184
320 437 -619
366 426 -697
330 420 -229
535 640 -691
739 197 92
615 366 367
62 700 -442
343 34 -348
632 348 -693
538 254 688
541 591 481
658 323 962
342 671 -911
2 727 -153
734 475 190
314 64 93
107 93 -520
163 379 -645
744 579 -677
736 12 835
703 646 110
286 305 -21
8 701 902
619 44 -878
565 669 420
192 82 841
153 173 -86
75 3 967
734 59 837
720 369 -64
246 200 567
77 721 768
207 713 784
306 503 -991
612 693 416
230 516 211
365 752 349
252 135 203
420 258 666
204 654 -127
17 659 716
524 574 -840
190 699 -817
495 435 768
311 748 835
200 596 1000
56 234 742
229 728 579
595 732 137
739 353 -282
367 789 -49
296 228 -948
569 633 -959
724 169 -133
77 532 -543
290 52 -724
403 689 446
488 306 681
310 433 -962
131 440 925
494 424 265
443 594 -817
145 430 58
247 583 -432
440 67 -201
783 194 -217
105 476 933
254 266 -946
356 400 339
650 50 925
247 804 -820
204 203 983
151 579 211
84 774 649
552 359 -60
85 802 242
241 782 -423
482 236 -856
801 327 956
315 454 256
273 406 105
431 232 976
715 299 891
390 571 -410
527 174 524
579 360 -731
654 145 656
283 567 36
453 12 109
577 767 272
801 116 -721
696 85 57
289 776 -282
726 430 -432
65 407 -687
573 783 -98
337 597 -715
394 522 861
147 532 -439
698 674 -745
382 584 -44
604 404 -107
766 782 -638
561 348 54
638 116 795
88 497 261
385 782 680
434 60 197
315 178 -447
97 624 -19
493 758 454
113 239 626
442 622 -760
695 800 -712
382 552 -501
554 296 -801
443 249 278
697 163 -53
607 774 734
359 634 279
43 692 -675
292 777 916
18 299 674
186 39 717
530 196 572
456 165 -474
539 18 92
274 747 -819
351 312 52
688 795 493
314 307 -238
191 35 -374
106 91 533
269 338 -430
328 533 960
742 486 -76
253 43 811
166 279 718
456 8 -308
774 396 -766
79 202 -547
337 708 -684
346 647 193
146 396 855
350 641 79
216 587 -895
591 281 -958
731 507 -49
354 553 787
110 171 332
106 442 58
584 753 1000
348 443 937
744 554 -419
523 16 -45
796 699 -298
761 299 368
712 608 -918
259 31 -12
7 753 -508
243 777 353
796 91 866
690 652 836
279 445 46
454 290 781
252 254 352
431 137 -701
154 67 -974
608 57 -972
218 366 -910
577 479 -848
651 781 673
24 618 807
503 423 -148
578 64 817
279 680 69
768 109 -246
331 653 230
341 353 -509
377 758 -865
449 771 509
139 525 -12
15 309 -111
166 336 860
228 274 -541
196 783 965
297 205 -775
634 424 -170
675 790 -591
399 131 160
628 752 303
66 454 -698
408 470 -838
535 278 977
296 637 206
396 682 -309
202 571 -867
127 263 -274
691 248 -612
389 433 208
140 593 165
435 305 911
486 569 -75
598 218 -621
437 289 -820
349 360 -119
287 428 -709
532 740 -71
782 655 647
224 167 823
561 255 276
220 522 304
253 781 297
579 316 -397
428 324 506
246 529 222
451 99 -729
636 690 271
327 250 772
670 139 -753
360 707 -882
467 6 959
218 459 -957
426 157 -73
51 423 -591
188 790 980
605 404 56
787 535 901
191 128 842
30 164 209
803 13 759
274 446 814
319 17 -117
428 329 299
10 615 742
322 592 -807
472 612 -488
46 337 123
755 697 800
47 524 134
302 84 624
590 146 -589
555 489 709
135 21 -703
696 187 7
739 652 807
420 357 -599
59 170 754
291 65 744
607 733 -661
237 254 -870
528 9 -881
753 20 -68
753 575 721
615 282 345
148 761 -155
354 284 432
108 238 98
433 191 -745
754 215 -701
240 741 745
284 545 427
549 44 100
522 70 -797
60 163 -745
82 304 915
389 415 -529
528 482 66
336 492 421
525 651 510
354 144 -44
320 341 -917
642 320 -82
787 629 615
4 303 -185
194 596 -523
422 371 383
322 232 475
396 91 924
578 555 59
491 14 384
779 334 187
708 99 -270
786 16 712
540 373 -310
392 424 -674
461 35 -514
189 250 1000
522 691 933
628 120 -876
181 238 899
476 282 493
652 466 797
423 342 351
388 405 -859
203 521 -684
347 297 -376
300 268 705
786 597 17
81 661 907
25 667 87
510 791 -258
184 87 808
781 31 517
360 137 144
399 518 441
56 368 582
789 89 -67
642 129 -14
469 240 613
211 180 91
299 167 -528
274 272 -509
569 624 -89
654 475 -581
660 802 346
721 540 -784
226 516 -339
522 181 -693
170 171 -580
339 461 60
650 205 799
402 137 -80
487 698 -697
737 5 -907
584 670 -862
30 263 969
147 798 810
109 208 -973
360 286 -273
335 90 -25
653 752 41
770 682 214
135 68 -549
62 236 -500
350 254 -477
658 464 370
762 789 -113
253 713 -63
191 528 735
489 517 -569
103 672 764
224 723 -795
555 440 485
262 296 -631
97 637 -333
130 723 360
164 726 -925
72 533 -899
67 789 51
708 90 554
222 73 978
421 81 -774
448 203 976
280 760 -91
592 76 68
324 256 598
397 72 234
97 50 971
357 487 814
495 38 865
284 317 16
247 115 287
574 295 740
555 157 -323
692 251 -387
12 494 -892
313 568 818
469 251 -170
638 57 583
649 323 -950
349 574 -702
18 287 3
698 575 932
574 452 614
74 232 229
226 28 -390
672 469 485
549 134 -818
152 365 -64
731 388 726
58 480 -83
208 361 -186
464 718 -537
546 210 -110
123 171 -991
145 442 -273
224 679 -867
749 644 -779
651 450 632
32 13 -931
653 105 -992
293 211 79
339 446 548
801 307 680
692 430 397
596 713 -820
280 803 691
396 176 573
196 92 511
482 563 275
360 745 787
756 497 -42
236 302 712
99 348 725
760 65 -217
288 688 -830
92 102 72
278 371 130
786 538 -427
569 340 530
666 46 20
186 730 372
13 780 -466
483 637 568
664 105 -306
241 277 857
76 446 -477
396 754 532
751 12 783
638 516 -17
638 662 911
575 565 -306
751 15 -993
347 596 81
244 363 682
26 566 -268
805 713 751
386 511 472
37 302 -995
493 38 -359
22 358 371
303 257 -891
337 18 885
161 240 945
385 570 -928
394 598 677
220 284 -2
185 541 816
81 254 128
292 45 -883
323 734 -562
734 548 -862
312 93 544
590 9 -701
603 532 856
334 381 -641
201 26 270
462 434 196
451 260 449
414 51 172
331 502 959
637 300 -328
586 337 953
774 693 -662
671 317 380
222 441 536
627 393 206
71 294 -332
522 18 -826
799 380 212
263 730 629
744 111 433
665 678 -625
36 781 575
217 94 610
93 111 476
531 725 329
285 799 446
647 763 13
715 49 216
653 523 -923
386 436 820
49 426 -501
677 411 25
237 654 -734
442 654 -165
711 245 468
692 57 637
389 592 -731
38 491 -336
531 738 982
302 373 -739
770 413 -11
510 198 645
530 255 301
611 551 -719
712 69 -591
424 422 490
499 504 630
68 541 845
547 725 -715
65 769 881
193 408 925
545 21 -266
566 492 -996
207 3 -158
333 1 483
503 661 -190
793 610 -500
103 777 -848
224 13 748
642 526 928
697 357 -514
963 872
669 269 -205
886 55 -238
86 958 63
47 643 719
730 357 547
936 519 686
399 833 -96
42 703 -754
236 708 -342
206 798 624
670 89 -632
578 87 511
628 376 -552
51 630 -761
301 497 -53
632 628 840
544 653 -380
826 382 797
425 512 -461
119 202 946
260 574 835
940 446 -595
211 710 316
583 240 -195
319 715 490
215 888 811
723 64 -563
529 544 -354
247 891 917
489 166 -600
914 136 -602
453 374 161
321 651 551
934 486 230
931 254 -955
234 197 -816
170 312 573
749 659 268
606 87 -486
885 846 900
271 664 -339
183 96 947
743 783 775
239 879 420
769 835 981
270 251 -367
57 21 2
108 452 -373
952 327 -176
58 781 306
483 456 907
790 445 802
767 942 -189
432 107 834
657 922 -66
647 676 -435
49 836 349
204 653 -200
114 708 614
575 154 10
677 798 449
573 840 756
912 17 -120
352 856 426
461 948 854
662 224 -280
633 636 477
959 454 -593
390 190 855
853 582 473
407 883 458
231 236 284
410 349 234
379 593 602
313 13 713
725 153 692
712 700 922
242 752 314
857 426 -684
953 396 4
22 382 594
304 508 926
490 105 -978
704 913 159
116 597 494
830 265 939
92 734 -946
573 380 -156
764 265 749
521 699 137
295 414 263
380 536 320
327 225 602
179 62 285
286 489 796
811 384 133
678 41 729
943 953 -484
938 201 -401
109 644 882
794 953 -408
77 371 934
284 94 885
954 820 74
643 405 -239
360 419 -366
163 283 757
437 508 -567
511 752 267
722 102 81
17 175 -66
566 920 147
105 451 575
231 389 -176
736 801 155
843 106 947
61 460 -968
471 64 804
223 59 306
149 562 930
355 143 -519
805 767 784
175 358 300
360 900 278
356 553 896
420 620 497
659 241 983
517 625 -406
385 330 -794
137 644 -21
127 514 -396
656 794 -552
291 946 677
57 675 577
895 659 -527
383 569 39
783 793 85
342 910 917
157 105 -788
512 356 363
161 275 -604
369 908 928
249 309 -646
688 927 -805
332 518 -979
924 112 962
888 254 -403
469 146 -77
511 198 -728
431 916 -967
139 906 -809
199 208 -880
543 164 -399
61 929 149
854 142 44
858 945 875
166 459 -147
403 379 905
231 50 681
179 195 -193
940 939 634
729 403 -404
330 853 83
426 20 -864
284 322 928
49 147 -957
74 174 279
392 50 356
948 829 -430
482 376 301
137 884 379
343 594 174
201 768 469
421 621 7
949 293 429
279 352 -529
817 858 -847
755 430 -424
506 899 -394
446 861 686
857 756 -575
100 103 -836
102 29 -454
303 755 -577
158 107 -199
645 866 500
219 728 -929
112 805 -581
362 198 -171
72 526 -679
785 288 321
838 87 -322
315 910 -23
532 129 -991
847 796 185
607 46 -919
454 594 797
316 702 410
235 532 -722
625 572 385
61 728 -38
489 408 587
659 680 -788
93 743 -363
149 560 -392
398 628 -394
218 705 -251
275 923 -280
676 29 739
150 648 12
670 926 -535
897 963 304
38 201 252
387 206 -680
935 659 573
608 249 128
183 255 -298
475 648 542
310 596 642
61 220 -22
60 599 -610
412 911 -871
296 529 466
363 819 838
815 63 -612
317 249 -279
911 548 856
249 75 -280
625 534 -116
602 237 -109
617 587 272
806 497 955
298 552 492
544 394 -41
182 312 -107
903 518 511
342 356 -691
45 756 117
867 826 -160
169 944 954
778 414 264
748 520 565
732 644 -550
722 359 339
380 716 751
915 9 512
52 425 -110
581 598 327
713 904 -270
457 392 -187
445 504 -988
329 222 521
488 666 0
786 314 -1
350 613 -304
202 763 283
144 249 757
266 572 -714
740 247 -492
839 780 -492
768 775 -25
900 712 -331
599 147 -978
254 916 559
333 200 23
18 350 647
759 746 -471
639 66 -272
836 518 154
407 524 -958
4 314 -556
884 473 -208
269 357 794
826 935 319
316 212 -991
655 822 -417
724 623 664
891 592 -904
83 480 92
650 480 -193
623 719 -859
49 539 -752
715 86 115
198 340 569
882 929 -491
838 799 829
768 196 -884
378 892 -84
882 565 955
796 152 -355
475 31 861
805 197 -555
678 696 772
522 761 316
628 16 211
477 895 -112
633 555 -55
299 245 503
775 434 510
191 753 -901
119 40 -38
959 955 -607
5 913 858
102 506 233
368 379 303
367 907 504
2 763 -474
834 577 -121
353 32 -974
815 501 -348
58 540 -288
202 918 920
426 349 -805
460 18 -73
243 719 92
864 645 -572
136 144 -9
272 437 517
953 393 -441
38 121 -185
751 238 313
301 38 78
65 176 647
365 30 -121
132 21 484
894 162 -957
56 792 -524
29 962 826
689 46 524
675 195 117
793 495 -615
777 253 592
165 951 -418
730 159 -191
719 263 738
182 378 795
579 719 -842
27 867 -386
420 131 -574
789 335 374
543 813 621
233 745 518
829 804 753
655 603 989
374 4 -861
10 98 -743
417 322 880
868 153 -285
708 110 -147
10 541 449
355 168 -440
821 265 -1000
432 805 112
297 884 -936
217 158 803
663 628 451
860 657 28
353 812 -207
45 646 822
678 352 476
510 334 -303
744 895 790
465 247 -856
668 93 694
910 534 561
712 62 -838
113 109 -415
736 667 689
849 200 -24
401 227 -513
199 889 853
108 555 95
39 747 -866
257 471 89
528 12 372
950 495 300
804 743 -769
607 866 -851
798 111 686
543 141 -9
829 13 525
10 649 -19
801 605 -353
911 422 -307
864 707 268
767 236 -296
533 206 -68
192 525 -634
242 44 -56
162 892 70
93 498 -670
504 871 -694
146 836 -568
798 334 -630
904 729 311
943 634 -493
631 21 115
872 682 -105
656 15 618
347 387 -858
553 115 -309
920 642 504
345 896 -168
428 549 -976
203 224 -950
742 490 -730
481 588 788
19 829 -345
409 145 482
529 352 706
755 288 454
196 514 -235
942 398 -33
226 96 916
913 666 983
509 813 -211
18 506 -455
149 129 -396
508 77 -440
739 520 -281
597 23 -387
205 567 677
858 50 132
461 862 -786
272 434 -989
44 548 -879
